title,authors,date_publish,maintext,url,newspaper
Flughafen Frankfurt: Reifenkiller-Landebahn nach Walz-Marathon freigegeben,['KOLJA GÄRTNER'],2023-06-02 09:46:23,"Frankfurt (Hessen) – Jetzt ist sie wieder sanft zu Flugzeug-Reifen: Die wegen ihres aggressiven Schmirgel-Belags geschlossene Nordwest-Landebahn des Frankfurter Flughafens kann wieder genutzt werden.
Am Mittwoch war die Nordwestbahn des Rhein-Main-Airports nur knapp neun Stunden nach ihrer Wiedereröffnung geschlossen. Vom 16. bis 31. Mai war der 2800 Meter lange Runway mit der Kennung 07L/25R von Gummiabrieb befreit, mit einem neuen Anti-Rutsch-Belag versehen worden. Um 13.12 Uhr setzte am Mittwoch die erste Maschine wieder auf ihr auf. Doch der Brems-Beton war zu griffig, beschädigte die Reifen mehrerer Flugzeuge.
Die Lufthansa machte Alarm. Das Fachportal aero.de zitierte aus einem internen Memo der Airline: „Es kommt zu massivem Reifenabrieb bei Landung und einer Häufung von Reifen, die nach der Landung nicht mehr nutzbar sind.“
Konsequenz: „DFS (Deutsche Flugsicherung, d. Red.) und Fraport werden informiert, dass die Landebahn für Flugzeuge der Lufthansa-Gruppe aus Sicherheitsgründen ab sofort nicht mehr einsetzbar ist.“
Um 22 Uhr wurde die Bahn geschlossen. Eine Sprecherin des Flughafenbetreibers Fraport: „Die Sicherheit der Passagiere und Beschäftigten steht an oberster Stelle. Alle involvierten Kolleginnen und Kollegen arbeiten mit Hochdruck an der Untersuchung der Ursache und Problemlösung.“ Wie lange die dauert, war zunächst unklar. Fraport stimmte Reisende auf „vereinzelte Verspätungen“ ein, bat sie, früher als üblich am Check-in zu erscheinen und stets den Status ihres Fluges im Internet im Auge zu behalten.
Walzen rundeten den Split ab
Der Flughafenbetreiber begann, an der Lösung des Problems zu arbeiten. Und die war verblüffend einfach: Tonnenschwere Asphaltwalzen fuhren die Nordwestbahn stundenlang rauf und runter. Eine Fraport-Sprecherin zu BILD: „So wurden die scharfen Kanten des auf der Bahn ausgebrachten Splits abgerundet.“
Heißt: Hätte man die auch schon bei der Landebahn-Erneuerung eingesetzten Walzen vor der Wiedereröffnung länger fahren lassen, hätte es das Problem wahrscheinlich gar nicht gegeben.",https://www.bild.de/regional/frankfurt/frankfurt-aktuell/flughafen-frankfurt-reifenkiller-landebahn-nach-walz-marathon-freigegeben-84152418.bild.html,bild.de
NFL: TV-Stichelei zwischen Pro7 und RTL wegen Gracie Hunt,['CLAUDIA BOTHMANN'],2023-06-02 09:27:04,"Achtung, Tackling!
Obwohl die neue NFL-Saison erst im September in den USA startet, gibt’s schon jetzt hitzige Duelle – auch in Deutschland. Der TV-Sender ProSieben stichelt schon jetzt gegen RTL.
Was ist los? Seit 2012 zeigte ran Football die NFL im deutschen TV, erst bei Sat.1 (bis 2017), dann bei ProSieben Maxx (2015 bis 2022) und zuletzt bei ProSieben (2017 bis 2023). Ab der kommenden Saison überträgt RTL aber die Spiele im Free-TV, der Vertrag gilt zunächst über fünf Spielzeiten bis 2028.
Nach dem Erwerb 2022 hieß es in einer Mitteilung: „American Football ist nach Fußball die beim 14- bis 49-jährigen Publikum begehrteste Sportart hierzulande.“ Auch deshalb lockt der Sender mit allem, was Fans erfreut. Heißt: Auch mit unsportlichen Themen, die abseits des Rasens reizen.
Über den offiziellen Account des Ex-Rechteinhabers wurde deshalb jetzt – leicht ironisch –getwittert: „Es lebe der Sport.“
Frank Buschmann schaltete sich ein, schrieb: „Können wir abwarten, wie der Sport präsentiert wird, oder wollen wir mal ins Detail der ganzen Geschichte von ,Sport‘ bei unterschiedlichen Sendern gehen. Ich hätte da ein paar Dinge.“
Buschmann kommentierte bereits mehrere Super Bowls, arbeitete von 2012 bis 2017 für „ran“ auf ProSieben. In diesem Herbst soll er sein NFL-Comeback geben.
Die neue NFL-Saison 2023/2024 startet in der Nacht vom 7. auf den 8. September mit der Partie zwischen Super-Bowl-Champion Kansas City Chiefs und den Detroit Lions.",https://www.bild.de/sport/american-football/nfl/nfl-tv-stichelei-zwischen-pro7-und-rtl-wegen-gracie-hunt-84138128.bild.html,bild.de
"Hamburg: Zugedröhnter Raser flieht vor Polizei - per Haftbefehl gesucht, im Auto ein Kind!",['THOMAS RÖTHEMEIER'],2023-06-02 09:25:39,"Hamburg – Er wusste genau, was ihm blüht, wenn sie ihn kriegen! Dramatische Verfolgungsjagd im Hamburger Süden: 14 Uhr, ein 29-Jähriger, offenbar zugedröhnt, fährt durch den Stadtteil Eißendorf. Mit ihm im Auto: ein weiterer Mann, eine Frau (29) – und ein acht Jahre altes Kind! Als ihn eine Streife kontrollieren will, bremst er zunächst ab, doch gibt dann plötzlich wieder Gas!
Auf seiner wilden Flucht prallt der 29-Jährige gegen einen Baum, fährt weiter, rammt ein Straßenschild, das Auto knallt gegen einen Bordstein. Ein Reifen beginnt Luft zu verlieren.
Trotzdem rast der Zugedröhnte weiter!
Immer mehr Streifenwagen nehmen die Verfolgung auf – am Ende sind es zwölf! Auf der Flucht verliert der Renault auch noch seinen Auspuff.
Nach knapp zehn Minuten der Showdown in der Jürgensstraße: Der Fahrer springt mit Sonnenbrille aus dem noch rollenden Wagen, sprintet los. Polizisten verfolgen ihn zu Fuß – und bekommen Hilfe von einem Passanten. Der stellt sich dem Flüchtenden in den Weg, er strauchelt – Festnahme!
Es stellt sich heraus: Der Raser ist alkoholisiert, außerdem soll er Kokain genommen haben. Das Kennzeichen des Wagens: gestohlen. Ein Drogenspürhund findet später im Auto Marihuana und einen Rucksack mit einem Bolzenschneider.",https://www.bild.de/regional/hamburg/hamburg-aktuell/im-video-kind-im-auto-zugedroehnt-hier-fluechtet-ein-raser-vor-der-polizei-84148202.bild.html,bild.de
US-Forscher machen neue Entdeckung: Ist das die Ursache für plötzlichen Kindstod?,['Silke Hümmer'],2023-06-02 16:59:43,"Wenn das eigene Baby nicht mehr aufwacht, ist das für Eltern ein unvorstellbarer Schock. Beim plötzlichen Kindstod hören die Kleinen einfach auf zu atmen – ohne dass es einen erkennbaren Grund gibt.
Zwar konnten die Fallzahlen über die Jahre verringert werden, doch laut Uniklinik Bonn starben 2020 in Deutschland immer noch 84 Säuglinge im Schlaf. Vor 30 Jahren waren es noch mehr als 1000.
Gründe für das überraschende Kindersterben werden seit Jahren erforscht, mit bisher mäßigem Erfolg. Klar ist nur, dass die Rückenlage die Wahrscheinlichkeit des plötzlichen Kindstodes verringern kann. Jetzt haben US-Forscher eine weitere mögliche Ursache herausgefunden.",https://www.bild.de/bild-plus/ratgeber/gesundheit/gesundheit/us-forscher-machen-neue-entdeckung-ist-das-die-ursache-fuer-ploetzlichen-kindsto-84143578.bild.html,bild.de
Nationalmannschaft: Kader für Länderspiele - Flick lässt zwei DFB-Top-Stars zu Hause,['DENNIS LAMB'],2023-06-02 09:23:21,"Überraschung bei der Nationalelf!
Bundestrainer Hansi Flick (58) hat am Freitag den Kader für die Länderspiele gegen die Ukraine (12.06.), in Polen (16.06.) und gegen Kolumbien (20.06.) bekanntgegeben. Und zwei Top-Stars müssen zu Hause bleiben!
Flick lässt Gnabry und Götze zu Hause
Flick verzichtet bei den Testspielen auf Bayern-Star Serge Gnabry (27) und Frankfurts Mario Götze (30). Was sind die Gründe dafür?
▶︎ Gnabry ist angeschlagen, hat Probleme mit dem Knöchel.
▶︎ Bei Götze dagegen sind es wohl leistungstechnische Gründe. Zudem könnte auch das Pokal-Finale eine Rolle spielen. Götze hat durch das Spiel ein verspätetes Saison-Ende. Die Eintracht muss am Samstag in Berlin gegen Leipzig ran.
Auffällig auch: Neben Gnabry und Götze lässt Flick außerdem Niklas Süle, Thomas Müller und Marco Reus zu Hause. Zahlreiche Stars wie Antonio Rüdiger, Leroy Sané, Robin Gosens und Jamal Musiala feiern dagegen ihr Comeback nach einer Pause bei den Tests gegen Peru (2:0) und Belgien (2:3) im März.
Der komplette DFB-Kader:
Bei den drei Duellen wird Deutschlands 1000. Länderspiel gegen die Ukraine im Fokus stehen. Das Land befindet sich seit dem Start der russischen Invasion am 24. Februar 2022 unverschuldet im Krieg. Das geschichtsträchtige Spiel im Bremen will der DFB daher nicht nur als Vorbereitung auf die Heim-EM 2024 (14. Juni bis 14. Juli) nutzen, sondern auch, um der Ukraine zu helfen.
Sportdirektor Rudi Völler (63): „Das Weserstadion bietet genau den richtigen Rahmen für dieses besondere Jubiläumsspiel, mit dem wir nicht nur unsere Unterstützung für die Ukraine zeigen, sondern auch ganz konkret Hilfe leisten und Spenden sammeln können.“
DFB-Präsident Bernd Neuendorf (61): „Das 1000. Länderspiel der deutschen A-Nationalmannschaft der Männer ist ein ganz besonderes Ereignis. Wir möchten es nutzen, um ein klares Zeichen für Frieden und Völkerverständigung und gegen Krieg und Zerstörung zu setzen. Deshalb freuen wir uns sehr, dass wir anlässlich unseres Jubiläums ein Länderspiel mit und für die Ukraine bestreiten können.“",https://www.bild.de/sport/fussball/nationalmannschaft/nationalmannschaft-kader-fuer-laenderspiele-flick-laesst-zwei-dfb-top-stars-zu-h-84154576.bild.html,bild.de
Insider mit hochspannender Prognose: Bayern-Revolution angekündigt,[],2023-06-02 09:23:17,"Insider mit hochspannender Prognose: Einzigartige Bayern-Revolution angekündigt
Mehr zum Video anzeigen
Beim FC Bayern stehen in der Bundesliga-Pause einige personelle Entscheidungen an.
Wir haben personalisierte Videos für dich!
Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir deine Zustimmung.",https://www.bild.de/video/clip/sport-videos/insider-mit-hochspannender-prognose-bayern-revolution-angekuendigt-84155230.bild.html,bild.de
Nikeata Thompson: Alle Infos zur Choreografin im Steckbrief,['BILD'],2023-06-02 09:23:02,"Sie bringt den Stars bei, wie man sich toll bewegt. Nikeata Thompson hat schon Jan Delay, Lena Meyer-Landrut oder Heidi Klums Models die richtigen Moves gezeigt.
In der neuen Musik-Show „Thats my Jam“ mit den Brüdern Bill und Tom Kaulitz wird Nikeata zeigen, dass sie auch gesanglich was auf Lager hat. In Folge vier wird sie im Duo mit Sasha gegen Palina Rojinski und Guildo Horn antreten.
Lesen Sie hier alles über die Halb-Jamaikanerin, ihren Werdegang und ihr Leben.
Der Steckbrief von Nikeata Thompson
Wie wurde Nikeata Thompson Choreografin?
Die Halb-Jamaikanerin wurde in Birmingham geboren. Sie kam nach Deutschland, als sie sechs Jahre alt war und ist hier aufgewachsen.
Mit zehn startet sie eine Karriere als Sportlerin. Bis zu ihrem 19. Lebensjahr war der Hürdenlauf ihre Paradedisziplin.
2001 beschließt Nikeata Thompson, sich dem Tanzen zu widmen. Zuerst wird sie als Background-Tänzerin gebucht.
2003 wird sie schließlich von der Berliner Dancehall-Band Seeed entdeckt und in das Bühnenprogramm aufgenommen. Es folgen Engagements für nationale und internationale Künstler wie Udo Lindenberg, Tim Bendzko, Frida Gold und Jan Delay.
2013 und 2014 saß sie neben Palina Rojinski und Ex-„Take That“-Mitglied Howard Donald in der Jury der ProSieben-Show „Got to Dance“, die mit dem Deutschen und dem Bayerischen Fernsehpreis ausgezeichnet wurde. Auch bei der Kinderversion der Show „Got to Dance Kids“ war sie dabei.
Seit 2016 coacht Thompson bei „Germanys Next Topmodel“ die Teilnehmerinnen auf dem Laufsteg.
Das Privatleben von Nikeata Thompson
Im Juni 2022 gab sie die Verlobung mit ihrem Freund bekannt. Inzwischen ist Nikeata aber wohl wieder Single.
Ihr Einsatz gilt immer auch der Vielfalt der Gesellschaft. In ihrer Autobiografie „Schwarz auf Weiß“, die 2021 herauskam, geht es um Themen wie Selbstliebe, Body Positivity und die Sichtbarkeit von People of Colour.",https://www.bild.de/unterhaltung/leute/leute/nikeata-thompson-alle-infos-zur-choreografin-im-steckbrief-83902556.bild.html,bild.de
Boxen: Von wegen Fury-Kampf: Anthony Joshua hat vor dem Saudi-Turnier Schiss,['Max Schrader'],2023-06-02 09:19:51,"++ Im Newsletter „Fighting-Insider“ enthüllen die BILD-Reporter jeden Donnerstag Geheimnisse aus der Kampfsport-Welt und bringen Euch mit den spannendsten News auf den neusten Stand. ++
Lieber Leser,
Conor McGregor ist zurück in der UFC. Zumindest in der Reality-TV-Serie „Ultimate Fighter“. Aber was passiert denn im Schwergewichtsboxen?
Antwort: nicht viel.
Alles wartet auf das Hammer-Turnier im Winter in Saudi-Arabien. Bis daher will keiner der Schwergewichts-Superstars gegen einen harten Gegner ran, um nicht die Teilnahme auf das Event zu verspielen. An dieser Stelle habe ich ja schon mal geschrieben, dass der Sieger 125 Millionen Dollar kassieren wird.
Anthony Joshua ist mittlerweile ein Schatten seiner selbst. Der einstige beste Boxer der Welt dümpelt durch die Gegend, ist eigentlich für das Turnier zu schlecht. Aus Vermarktungsgründen wird er wohl doch dabei sein und damit das Teilnehmerfeld bestehend aus Oleksandr Uysk, Tyson Fury und Deontay Wilder komplimentieren.
Natürlich wollen die mächtigen Box-Verbände nicht bis in den Dezember warten, bis mal wieder etwas in der Schwergewichtswelt passiert. Es geht dabei nicht nur um die eigenen Rankings, sondern um reichlich Kohle!
Daher wurde spekuliert, dass Joshua gegen Fury kämpfen könnte. Es wäre DER englische Mega-Fight. Angeblich soll es sogar einen Vorvertrag gegeben haben.
Nun hat sich allerdings Joshua-Manager Eddy Hearn zu den Gerüchten geäußert und die dementiert. Ist doch klar, dass Hearn darauf keinen Bock hat. Denn sollte AJ verlieren, wäre die Teilnahme futsch. Deshalb will er auch, dass Joshua bei den Saudis auf Wilder treffen könnte. Somit wäre die Wahrscheinlichkeit aufs Finale größer.
Vorher soll AJ gegen Dillian Whyte, der im vergangenen Jahr gegen Fury verloren hatte, kämpfen. Kategorie Kanonenfutter.
Hearn sagte: „Wir sind bereit für diesen Kampf. Es hat Gespräche gegeben. Wir werden – wie ich schon sagte – sehen, was diese Woche mit den Saudis passiert, aber wir brauchen natürlich einen formellen Vertrag dafür, an dem wir gerade arbeiten. Das ist unser Plan.“
Und weiter: „Im Idealfall Dillian Whyte im August und Deontay Wilder im Dezember.“
Bis es aber endgültig Klarheit bezüglich des Saudi-Turniers gibt, wird wahrscheinlich noch einige Zeit dauern. Bis dahin muss aber eine Entscheidung geben, gegen wen Joshua, Uysk und Fury kämpfen.
Hier werdet Ihr es erfahren!
Ich wünsche eine angenehme Restwoche
Max Schrader*
BILD-Fighting-Insider
*Seit August 2021 gehöre ich zum Kampfsport-Team von BILD. Mein Spezialgebiet: Käfig-Kloppe! Ich kümmere vor allem um die MMA-Ligen Oktagon und We Love MMA, die alle bei BILD übertragen werden. Brennt es in der UFC, bin ich auch hier Ansprechpartner. Ich war als BILD-Reporter bereits bei mehreren UFC-Events vor Ort und vorher bei DAZN & SPOX für die UFC zuständig.",https://www.bild.de/sport/mehr-sport/boxen/boxen-von-wegen-fury-kampf-anthony-joshua-hat-vor-dem-saudi-turnier-schiss-84148482.bild.html,bild.de
ISIS: Dschihadist Adnan S. sollte in Deutschland zuschlagen! Bremer stirbt im Erdogan-Knast,['Björn Stritzel'],2023-06-02 09:19:23,"Er schwenkte in Syrien die schwarze Fahne der Terrorgruppe ISIS, kämpfte auf Seiten der Dschihadisten und wurde schließlich Teil eines sogenannten Hit-Teams, das in Deutschland im Namen des ISIS-„Kalifats“ blutig zuschlagen sollte.
BILD war dem Bremer Adnan S. auf der Spur und erfuhr exklusiv, wie seine Geschichte endete.",https://www.bild.de/bild-plus/politik/ausland/politik-ausland/isis-dschihadist-adnan-s-sollte-in-deutschland-zuschlagen-bremer-stirbt-im-erdog-84150254.bild.html,bild.de
„Erschreckend“: Gnadenlose HSV-Analyse,[],2023-06-02 09:17:33,"Mehr zum Video anzeigen
Der Hamburger SV verliert im Hinspiel der Relegation beim VfB Stuttgart mit 0:3.
Wir haben personalisierte Videos für dich!
Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir deine Zustimmung.",https://www.bild.de/video/clip/sport-videos/erschreckend-gnadenlose-hsv-analyse-84154752.bild.html,bild.de
SUV gebraucht kaufen: Gebrauchtwagen-Kauftipps mit niedrigem Verbrauch,"['CHRISTIAN JESS, RAPHAEL SCHUDERER, Jan Menno gebhardt']",2023-06-02 09:17:20,"Sprit geht ins Geld! Besonders große und leistungsstarke SUV haben den Ruf, an der Tankstelle schnell den Fahrspaß zu verderben. Aber das muss nicht sein, wie unser Praxistest beweist!
Bei rund 17 500 Modellen hat AUTO BILD in über 30 Jahren den ECHTEN Verbrauch auf der 155-Kilometer-Testrunde gemessen. Das Ergebnis: die acht großen Gebraucht-SUV mit dem kleinsten Sprit-Durst!
Lesen Sie mit BILDplus, welche Modelle an der Zapfsäule die Nerven schonen, welche der angebotenen Motoren am besten knausern und was die Verbrauchskünstler gebraucht kosten.",https://www.bild.de/bild-plus/auto/auto-news/auto-news/suv-gebraucht-kaufen-gebrauchtwagen-kauftipps-mit-niedrigem-verbrauch-83798892.bild.html,bild.de
US-Botschafterin Amy Gutmann: Stolpersteine rühren sie zu Tränen,['Hans-Wilhelm Saure und Sven Kuschel'],2023-06-02 09:08:10,"Feuchtwangen (Bayern) – Sie streicht ganz sanft über die glänzenden Messing-Steine, die für die Amerikanerin und ihre deutsch-jüdische Familiengeschichte ein ganz bedeutendes Stück Geschichte symbolisieren ...
Es war ein bewegender Besuch der hochrangigen politischen USA-Vertreterin Amy Gutmann (73) in Feuchtwangen. Sie ist seit 2022 US-Botschafterin in Berlin. Acht Stolpersteine mit Namen ihrer Verwandten, die einst in Mittelfranken zu Hause waren und vor den Nazis fliehen mussten, wurden hier im Beiseim der Angehörigen jetzt verlegt.
Neben der Erinnerung an acht Ahnen der Gutmanns glänzen elf weitere Steine einer früheren Nachbarsfamilie („Neumann“) nun im Kopfsteinpflaster vor den ehemaligen Adressen in der Altstadt.
Jüdische Großeltern und der Vater der Diplomatin hatten hier ihre Heimat, bevor sie die Stadt ab 1937 nach Ausschreitungen und einer immer schlimmeren Verfolgung durch die Nazi-Schergen Hitlers verlassen mussten.
Künstler Gunter Demnig (75), der seit Mitte der 90er Jahre für die Verlegung der Stolpersteine im Einsatz ist, hatte die Gedenk-Stücke in die Straße integriert. Bei der Erforschung der einzelnen Schicksale und Lebensgeschichten der jüdischen Familie Gutmann hatte BILD in mehreren Archiven geforscht, die Ergebnisse an die Amerikanerin sowie an das Museum vor Ort weitergereicht.
Amy Gutmann, die der einfühlsamen Zeremonie beiwohnte, kam in Begleitung ihres Mannes Dr. Michael Doyle (74) und Tochter Abigail (42), die extra aus den USA angereist war, sagte: „Wir können die Vergangenheit nicht ungeschehen machen, aber Tribut zahlen.“
Sie seien auch ein Versprechen an die Zukunft und gegen das Vergessen. Die acht glänzenden Steine wurden vor dem Haus in der Altstadt verlegt, in dem vor fast 90 Jahren die Großeltern Gutmanns ein Bekleidungs-Geschäft betrieben hatten. Auch ihr Vater Kurt wuchs dort auf. Heute ist eine Buchhandlung in den Räumlichkeiten.
Uta Karrer, Leiterin des Fränkischen Museums Feuchtwangen über den hohen diplomatischen Besuch zu BILD: „Die Botschafterin bekam von einem privaten Sammler das Original einer Postkarte aus dem Jahr 1911, die ihre Großmutter geschrieben hatte. Außerdem schenkte ihr eine Familie aus Feuchtwangen alte Briefe ihres Onkels Manfred, mit dem sie befreundet waren.“
Die Handschrift der Oma zu sehen und die 112 Jahre alte Karte nun wieder bei sich zu haben, ist ein Trost für Gutmann: „Das ist ein besonderes Gefühl für mich, das mich sehr dankbar macht.“
Der Besuch soll auch für die Zukunft genutzt werden, um den dunkelsten Part der deutschen Geschichte nicht zu vergessen.
Karrer: „Nach der Stolpersteinverlegung haben Schüler des Gymnasiums Feuchtwangen die Botschafterin und ihre Tochter zu ihrer Familiengeschichte interviewt. Das Interview ist Teil eines Projekts über Spuren jüdischen Lebens in Feuchtwangen und wird im nächsten Jahr in einer Ausstellung zu sehen sein.“",https://www.bild.de/news/inland/news-inland/us-botschafterin-amy-gutmann-stolpersteine-ruehren-sie-zu-traenen-84145238.bild.html,bild.de
